# PlotEOS table
# SpectralFit(CoefficientsFile=input/LS_Gamma2_appended_ColdTable-coeff30.input)
#[1] rho
#[2] eps
#[3] P
#[4] dP/drho
#[5] h
#[6] cs
4.9039e-07  0.00102044  2.8149e-12  2.99953e-05  1.00103  0.00547399  
5.19405e-07  0.00102081  3.63946e-12  2.63779e-05  1.00103  0.00513331  
5.50137e-07  0.00102124  4.36093e-12  2.03253e-05  1.00103  0.00450604  
5.82687e-07  0.00102171  4.905e-12  1.30871e-05  1.00103  0.00361575  
6.17163e-07  0.0010222  5.23024e-12  5.97436e-06  1.00103  0.00244299  
6.53679e-07  0.00102268  5.33573e-12  1.59787e-07  1.00103  0.000399527  
6.92356e-07  0.00102313  5.26288e-12  -3.47462e-06  1.00103  -nan  
7.33321e-07  0.00102355  5.09124e-12  -4.42963e-06  1.00103  -nan  
7.7671e-07  0.00102393  4.92904e-12  -2.61675e-06  1.00103  -nan  
8.22666e-07  0.00102428  4.89977e-12  1.67239e-06  1.00103  0.00129254  
8.71341e-07  0.00102462  5.12666e-12  7.84321e-06  1.00103  0.00279913  
9.22896e-07  0.00102497  5.71718e-12  1.51053e-05  1.00103  0.00388455  
9.77502e-07  0.00102534  6.74932e-12  2.2592e-05  1.00103  0.00475065  
1.03534e-06  0.00102577  8.26166e-12  2.94757e-05  1.00103  0.00542635  
1.0966e-06  0.00102626  1.02482e-11  3.50663e-05  1.00104  0.00591861  
1.16148e-06  0.00102684  1.26589e-11  3.88826e-05  1.00104  0.00623235  
1.2302e-06  0.00102752  1.54055e-11  4.0693e-05  1.00104  0.00637579  
1.30299e-06  0.00102828  1.83727e-11  4.05242e-05  1.00104  0.00636255  
1.38009e-06  0.00102914  2.14333e-11  3.86406e-05  1.00104  0.00621291  
1.46174e-06  0.00103006  2.44658e-11  3.54995e-05  1.00105  0.00595503  
1.54823e-06  0.00103105  2.73722e-11  3.16895e-05  1.00105  0.0056264  
1.63983e-06  0.00103209  3.00957e-11  2.78588e-05  1.00105  0.00527537  
1.73686e-06  0.00103316  3.26338e-11  2.46424e-05  1.00105  0.0049615  
1.83963e-06  0.00103425  3.50479e-11  2.25953e-05  1.00105  0.00475095  
1.94847e-06  0.00103535  3.74664e-11  2.21384e-05  1.00105  0.00470267  
2.06376e-06  0.00103646  4.00808e-11  2.3521e-05  1.00106  0.00484728  
2.18587e-06  0.00103758  4.31362e-11  2.68036e-05  1.00106  0.00517448  
2.3152e-06  0.00103873  4.69151e-11  3.18613e-05  1.00106  0.0056416  
2.45218e-06  0.00103992  5.17173e-11  3.84052e-05  1.00106  0.00619391  
2.59727e-06  0.00104116  5.78371e-11  4.60194e-05  1.00106  0.00678016  
2.75095e-06  0.00104249  6.55404e-11  5.42083e-05  1.00107  0.00735871  
2.91371e-06  0.00104391  7.50436e-11  6.24492e-05  1.00107  0.00789826  
3.08611e-06  0.00104545  8.64978e-11  7.0245e-05  1.00107  0.00837673  
3.26871e-06  0.00104714  9.99788e-11  7.71713e-05  1.00108  0.00877999  
3.46211e-06  0.00104897  1.15486e-10  8.29156e-05  1.00108  0.00910088  
3.66696e-06  0.00105098  1.32948e-10  8.73042e-05  1.00109  0.0093386  
3.88392e-06  0.00105314  1.52244e-10  9.03161e-05  1.00109  0.00949829  
4.11373e-06  0.00105548  1.73226e-10  9.20827e-05  1.0011  0.00959071  
4.35712e-06  0.00105798  1.95752e-10  9.28745e-05  1.0011  0.00963183  
4.61493e-06  0.00106064  2.19729e-10  9.30757e-05  1.00111  0.00964223  
4.88798e-06  0.00106345  2.45151e-10  9.31501e-05  1.00111  0.00964606  
5.17719e-06  0.00106641  2.72142e-10  9.35994e-05  1.00112  0.00966927  
5.48351e-06  0.0010695  3.00989e-10  9.49202e-05  1.00112  0.00973723  
5.80796e-06  0.00107272  3.32177e-10  9.75609e-05  1.00113  0.00987172  
6.1516e-06  0.00107607  3.66401e-10  0.000101884  1.00114  0.010088  
6.51558e-06  0.00107957  4.04572e-10  0.000108136  1.00114  0.0103929  
6.90109e-06  0.00108322  4.47807e-10  0.000116427  1.00115  0.0107839  
7.30941e-06  0.00108704  4.97403e-10  0.000126726  1.00116  0.0112508  
7.74189e-06  0.00109105  5.54797e-10  0.000138862  1.00116  0.0117771  
8.19996e-06  0.00109528  6.21517e-10  0.000152544  1.00117  0.0123437  
8.68513e-06  0.00109977  6.99125e-10  0.000167389  1.00118  0.0129302  
